Country name,Year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),"GINI index (World Bank estimate), average 2000-16","gini of household income reported in Gallup, by wp5-year","Most people can be trusted, Gallup","Most people can be trusted, WVS round 1981-1984","Most people can be trusted, WVS round 1989-1993","Most people can be trusted, WVS round 1994-1998","Most people can be trusted, WVS round 1999-2004","Most people can be trusted, WVS round 2005-2009","Most people can be trusted, WVS round 2010-2014"
Kyrgyzstan,2018,5.2973833084106445,8.151305198669434,0.8981478214263916,64.0999984741211,0.9449476599693298,0.28773197531700134,0.9074053168296814,0.7632705569267273,0.20330014824867249,0.49706554412841797,-0.6085119898405389,-0.7904885648828439,1.9016062021255493,0.35897085070610046,-0.4648243740795283,0.30411764705882355,0.3889222741127014,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.16586768627166748,0.2643360556709388,0.37725380063056946
Laos,2018,4.859402179718018,8.813603401184082,0.7047381401062012,58.70000076293945,0.9066609740257263,0.14059945940971375,0.6342398524284363,0.8522135615348816,0.331882506608963,0.7343279969545061,-0.9923188523422896,-1.1633335017471866,2.16145396232605,0.4447983205318451,0.3759999999999997,0.34800000000000003,0.5520906448364258,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Latvia,2018,5.901154041290283,10.184117317199707,0.9132763147354126,66.80000305175781,0.608207643032074,-0.21699953079223633,0.7989492416381836,0.5852332711219788,0.1918705552816391,0.19716230034828186,0.4281187176310489,0.8512806350783049,1.718401551246643,0.2911975383758545,0.3801553509781324,0.36033333333333334,0.33042004704475403,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.23916666209697723,0.26807041443474666,0.2643360556709388,0.23749304511730077
Lebanon,2018,5.167186737060547,9.50795841217041,0.8293806314468384,67.0999984741211,0.6070306897163391,-0.06632593274116516,0.9066503047943115,0.4638807773590088,0.27068889141082764,0.21907484531402588,-1.2290092928778016,-0.4295112490355596,2.1507933139801025,0.4162406921386719,0.3737979789250913,0.318,0.3196391761302948,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.09833333641290665
Liberia,2018,4.134852886199951,6.630169868469238,0.7267501354217529,56.099998474121094,0.7657695412635803,0.09600263088941574,0.8679240942001343,0.6597315669059753,0.43609949946403503,0.7039120197296143,-1.103303691539165,-0.8238641663879371,3.7189583778381348,0.8994173407554626,0.31314285714285706,0.34850000000000003,0.6619663238525391,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Libya,2018,5.4939775466918945,10.015137672424316,0.8241651654243469,62.29999923706055,0.7805585265159607,0.2124043673276901,0.6458387970924377,0.7055354118347168,0.39890310168266296,0.3694930466603813,-1.8435001015663146,-1.4911282420158385,2.4723429679870605,0.45000967383384705,0.3737979789250913,0.3854377083728868,0.5967540144920349,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.10085639357566833
Lithuania,2018,6.3088788986206055,10.33951187133789,0.9293501377105713,67.30000305175781,0.6989451050758362,-0.24097855389118195,0.851745069026947,0.516805112361908,0.21355971693992615,0.3237580955028534,0.6925766254797392,0.9618837403536635,1.9539501667022705,0.30971431732177734,-0.6270927516317444,0.355,0.33016639947891235,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.21308225393295288,0.26807041443474666,0.2643360556709388,0.23749304511730077
Luxembourg,2018,7.242630958557129,11.453927993774414,0.9021924138069153,72.5999984741211,0.8839298486709595,-0.025496061891317368,0.3851461112499237,0.7503094673156738,0.2018943428993225,0.7552008628845215,1.5160881805114257,1.7707048596479953,1.3447816371917725,0.18567584455013275,0.6148214285714287,0.3160769230769231,0.3264423608779907,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Macedonia,2018,5.239834785461426,9.503044128417969,0.848915159702301,67.5,0.7448009252548218,-0.040290869772434235,0.9099343419075012,0.5901380777359009,0.2983528673648834,0.39614158868789673,-0.39781896922262405,-0.044249092315516214,2.150596857070923,0.41043218970298767,0.2566666666666701,0.3901666666666667,0.34006261825561523,1.8460667729377793,0.3904802825450897,0.28392481539737097,0.07537688314914703,0.13068769872188568,0.2643360556709388,0.23749304511730077
Madagascar,2018,4.070586681365967,7.279894828796387,0.6655129790306091,59.099998474121094,0.551473081111908,0.005692420061677694,0.8891456723213196,0.7523410320281982,0.3620138168334961,0.44230592250823975,-0.7018457238401217,-1.0773727070470231,2.5746116638183594,0.6324915289878845,0.3737979789250913,0.43074999999999997,0.5760864019393921,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Malawi,2018,3.3346335887908936,7.005932331085205,0.5278434753417969,57.599998474121094,0.7989151477813721,0.06506087630987167,0.7659637928009033,0.5863004326820374,0.3648940324783325,0.5729848742485046,-0.18866931917421575,-0.23182199935028014,3.1283395290374756,0.9381359219551086,0.3737979789250913,0.427,0.7023301124572754,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Malaysia,2018,5.338817596435547,10.235504150390625,0.7894085645675659,67.0,0.8745482563972473,0.11288135498762131,0.8941311240196228,0.824454665184021,0.20036673545837402,0.7323983907699585,-3.4062505628656417,-5.834783482473766,1.6428229808807373,0.3077128827571869,0.5551972656250028,0.43983333333333335,0.4447622001171112,0.6249635517597414,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.08825978636741638,0.08538461476564407
Mali,2018,4.415729522705078,7.62742805480957,0.6918590664863586,51.70000076293945,0.7372045516967773,-0.031888555735349655,0.7930914163589478,0.7700172662734985,0.36964818835258484,0.5107954144477844,-1.8117072235841967,-0.4484856853359489,2.631044626235962,0.5958346724510193,0.1530000000000016,0.3726666666666667,0.5987868905067444,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.17155756056308746,0.23749304511730077
Malta,2018,6.909710884094238,10.546092987060547,0.9315415024757385,72.19999694824219,0.9273406863212585,-0.15660704120229474,0.5951998829841614,0.7212244272232056,0.29569879174232483,0.7577136754989624,1.3787736289012127,1.5788464564543503,1.8198602199554443,0.26337718963623047,0.17639285714286065,0.2911,0.38540685176849365,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Mauritania,2018,4.313615322113037,8.196549415588379,0.8015955090522766,57.0,0.46688854694366455,-0.09545145183801651,0.7105292677879333,0.6633824706077576,0.2755579948425293,0.25839415192604065,-0.7195681160691692,-1.3439211627970475,2.1199965476989746,0.4914662837982178,0.30533333333332985,0.36875,0.5012671480481479,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Mauritius,2018,5.881740570068359,9.95644760131836,0.9088415503501892,66.4000015258789,0.8669281005859375,-0.08213494718074799,0.7852497100830078,0.7739516496658325,0.15799325704574585,0.6192511320114136,0.7685800260967679,0.6876341766781277,2.557258367538452,0.43477919697761536,0.3737979789250913,0.35750000000000004,0.43235379457473755,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Mexico,2018,6.549578666687012,9.769919395446777,0.8580688834190369,68.30000305175781,0.8162004947662354,-0.181818425655365,0.8086380958557129,0.8817134499549866,0.21325436234474182,0.2945684790611267,-0.7040431685460253,-0.5181104469268636,2.3263299465179443,0.35518771409988403,0.33787889908257024,0.46980000000000005,0.4564248323440552,0.5344249308109446,0.17653480172157288,0.3056105673313141,0.29424217343330383,0.2079574167728424,0.15498392283916473,0.12406203150749207
Moldova,2018,5.682277202606201,8.592376708984375,0.8920798897743225,65.0,0.8238243460655212,-0.0336773544549942,0.9287198781967163,0.5817146301269531,0.27007246017456055,0.23763185739517212,-0.1323749645912319,-0.1895348600459783,2.0344412326812744,0.3580327332019806,0.034201030927835385,0.32605882352941173,0.40068960189819336,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.2184959352016449,0.14135704934597015,0.17590822279453278,0.23749304511730077
Mongolia,2018,5.464622974395752,9.415702819824219,0.9415141344070435,62.29999923706055,0.6955468058586121,0.04072415456175804,0.8485022187232971,0.6541250348091125,0.19189029932022095,0.27037131786346436,0.08259757298292758,-1.3121022885465998,2.010124444961548,0.3678432106971741,0.39922834645669264,0.33399999999999996,0.36435002088546753,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Montenegro,2018,5.6501898765563965,9.732954978942871,0.8559796214103699,68.5,0.6264312863349915,-0.04869676008820534,0.7689225077629089,0.5899331569671631,0.35493525862693787,0.39849916100502014,-0.4401938438760952,0.17144698113219842,2.2703628540039062,0.4018206298351288,0.41908368200836227,0.30939999999999995,0.40652862191200256,0.4694228917360352,0.3904802825450897,0.28392481539737097,0.30416667461395264,0.32924526929855347,0.2643360556709388,0.23749304511730077
Morocco,2018,4.896791934967041,8.937397956848145,0.553759753704071,65.9000015258789,0.7731804251670837,-0.24561262130737305,0.8431727290153503,0.6380491852760315,0.41598156094551086,-0.32785052061080855,-0.663724229961145,-0.111482237816834,2.7105112075805664,0.5535279512405396,0.3737979789250913,0.40266666666666673,0.5431066751480103,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.23028939962387085,0.12999150156974792,0.12447434663772583
Mozambique,2018,4.653713703155518,7.039377689361572,0.7384804487228394,54.20000076293945,0.896621584892273,0.05359163135290146,0.6912204027175903,0.6396395564079285,0.39727872610092163,0.8320379257202148,-0.8587812855637267,-0.9716957828596882,3.3264319896698,0.7147908806800842,0.3737979789250913,0.48866666666666664,0.7843666076660156,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Myanmar,2018,4.410633087158203,8.685232162475586,0.7738259434700012,59.0,0.9061108231544495,0.46996456384658813,0.6467258930206299,0.7769505977630615,0.3001403510570526,0.8787526488304138,-3.0465281883875526,-1.976171362400055,2.2870407104492188,0.5185288786888123,0.3737979789250913,0.381,0.4240453839302063,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Namibia,2018,4.83408784866333,9.156213760375977,0.8642147779464722,56.5,0.7539047598838806,-0.1757291555404663,0.845942497253418,0.7393869757652283,0.24024908244609833,0.6244677901268005,0.6158141295115154,0.14726242210183826,2.1019375324249268,0.43481576442718506,0.3737979789250913,0.6113333333333333,0.7712110877037048,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Nepal,2018,4.910086631774902,7.851007461547852,0.7683355212211609,63.5,0.7700936794281006,0.1327807456254959,0.7417528033256531,0.5369777083396912,0.3867924213409424,0.6483981609344482,-1.0945211844109681,-0.6789953544278344,3.040154457092285,0.6191651225090027,0.3737979789250913,0.38299999999999995,0.4978964626789093,0.40857207775116283,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Netherlands,2018,7.463097095489502,10.8092041015625,0.9394431710243225,72.30000305175781,0.9199851751327515,0.155536487698555,0.3705577850341797,0.8619766235351562,0.20479418337345123,0.6565410494804382,1.2822291241460975,1.6598129460396103,1.2347326278686523,0.16544507443904877,0.12932865759573328,0.28633333333333333,0.46799784898757935,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.4357234537601471,0.6617569923400879
New Zealand,2018,7.370285987854004,10.501477241516113,0.953862726688385,73.19999694824219,0.9493001699447632,0.11675003170967102,0.20658022165298462,0.8453626036643982,0.16795144975185394,0.6424612402915955,1.905969225403871,1.8082653482604165,1.569916009902954,0.2130061239004135,0.3737979789250913,0.3854377083728868,0.388641357421875,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.4838709533214569,0.26807041443474666,0.5116022229194641,0.5622732639312744
Nicaragua,2018,5.818952560424805,8.61451244354248,0.8542765378952026,67.5,0.7970568537712097,0.0028300087433308363,0.7128247618675232,0.7926493287086487,0.4083498418331146,0.3434668779373169,0.02341456838785483,-0.8583347924541553,2.7110755443573,0.4659043848514557,0.48039999999999683,0.4795,0.42959064245224,0.01385810971260168,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Niger,2018,5.164007186889648,6.844517707824707,0.6120256781578064,53.5,0.7906656265258789,0.02308264933526516,0.6371667981147766,0.7705576419830322,0.5025545358657837,0.7479238510131836,-0.6455617058996006,-0.6073132596102373,3.5702004432678223,0.6913623809814453,0.4756666666666703,0.36874999999999997,0.9489800735543938,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Nigeria,2018,5.252288341522217,8.577632904052734,0.7408542037010193,49.70000076293945,0.7898810505867004,-0.020767036825418472,0.8656026721000671,0.8052618503570557,0.25646987557411194,0.45174095034599304,-1.2555409780989049,-0.5327157905559778,2.6391255855560303,0.5024715662002563,0.3737979789250913,0.4155,0.4484633207321167,0.1911082978153389,0.3904802825450897,0.21678321063518524,0.17687590420246124,0.25321462750434875,0.2643360556709388,0.15012437105178833
North Cyprus,2018,5.60805606842041,9.223555616483683,0.8373917937278748,63.145965156825724,0.7970660924911499,0.009469065337586433,0.6138370037078857,0.48045310378074646,0.26186782121658325,0.37832364439964294,-0.1354347958240164,-0.005790174524892771,1.8078831434249878,0.32237252593040466,0.3737979789250913,0.3854377083728868,0.20096921920776367,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Norway,2018,7.4442620277404785,11.085625648498535,0.9659619331359863,73.19999694824219,0.9604290127754211,0.07572849094867706,0.26820144057273865,0.8274140357971191,0.21186237037181854,0.6795029640197754,1.4277229980127701,2.145682382169149,1.5195953845977783,0.20412975549697876,0.26913333333333334,0.2722307692307692,0.33664917945861816,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.6477373838424683,0.26807041443474666,0.7373046875,0.23749304511730077
Pakistan,2018,5.471553802490234,8.561663627624512,0.6850594878196716,58.5,0.7725691199302673,0.05352156236767769,0.798841655254364,0.5672947764396667,0.376706063747406,0.5893884897232056,-1.6011783433833755,-0.3067978768776113,2.363150119781494,0.43189746141433716,0.6486613128491661,0.315125,0.3816646933555603,0.4158548265695669,0.3904802825450897,0.28392481539737097,0.20374220609664917,0.2815000116825104,0.2643360556709388,0.22724704444408417
Palestinian Territories,2018,4.553921699523926,8.468436241149902,0.8194792866706848,63.19000244140625,0.6545345187187195,0.28321378834466293,0.8137795329093933,0.610405445098877,0.4189285337924957,0.39237338304519653,-1.0657979218347367,-0.5057767664883429,2.5803892612457275,0.5666301250457764,0.3737979789250913,0.3854377083728868,0.48242107033729553,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.15800000727176666
Panama,2018,6.281434059143066,10.04973030090332,0.9043897986412048,69.5999984741211,0.8614481091499329,-0.12278220802545547,0.8369309902191162,0.8835805058479309,0.22259874641895294,0.2774777114391327,0.5535449878335043,-0.1583100467281276,2.5328612327575684,0.4032297730445862,0.37079344624447685,0.5326470588235293,0.5701016187667847,0.20032106339931488,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Peru,2018,5.679661273956299,9.434348106384277,0.8453013896942139,68.0999984741211,0.8296419978141785,-0.18807955086231232,0.9062446355819702,0.8086214661598206,0.38003286719322205,0.20240309834480286,-0.42715294455935054,-0.5736316157476662,2.694195508956909,0.474358469247818,0.4091454344624443,0.4796470588235294,0.5030609965324402,0.3753492981195624,0.3904802825450897,0.28392481539737097,0.048720065504312515,0.10592938214540482,0.0628909170627594,0.084029421210289
Philippines,2018,5.8691725730896,8.985702514648438,0.8458032608032227,61.900001525878906,0.9178081750869751,-0.113129161298275,0.7264833450317383,0.7728461027145386,0.3934810757637024,0.8020071387290955,0.22055737021995792,-0.22076291741925264,2.7002577781677246,0.46007469296455383,0.3737979789250913,0.3854377083728868,0.47445154190063477,0.2163986712694168,0.3904802825450897,0.28392481539737097,0.054999999701976776,0.08293601870536804,0.2643360556709388,0.031518127769231796
Portugal,2018,5.919822692871094,10.262012481689453,0.8871132731437683,72.4000015258789,0.8774042129516602,-0.26273810863494873,0.879727840423584,0.6791041493415833,0.31799474358558655,0.5206306576728821,1.3451083195713427,1.67624871111828,2.1706221103668213,0.3666701316833496,0.6060342679127728,0.3675384615384614,0.41846632957458496,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Romania,2018,6.15087890625,10.112092971801758,0.8179304599761963,67.19999694824219,0.8451595902442932,-0.22003184258937836,0.921170175075531,0.7353425025939941,0.2984539270401001,0.2263513058423996,-0.168736975163625,0.05599061618145473,2.1965672969818115,0.35711437463760376,0.704683856502242,0.3658,0.3488274812698364,0.10603386163711757,0.3904802825450897,0.28392481539737097,0.17917676270008087,0.26807041443474666,0.1966647505760193,0.07691741734743118
Russia,2018,5.513500213623047,10.132390022277832,0.9087260961532593,64.30000305175781,0.7292822003364563,-0.15622630715370178,0.8653115630149841,0.6733462810516357,0.19879630208015442,0.45583873987197876,-0.507931899890636,-0.9542475812237275,2.18148136138916,0.3956618010997772,0.23622432153898967,0.3975,0.39537057280540466,0.1911082978153389,0.3904802825450897,0.34727180004119873,0.23235294222831726,0.26807041443474666,0.24764934182167053,0.2812861204147339
Rwanda,2018,3.561046600341797,7.567531108856201,0.616172730922699,61.099998474121094,0.9242316484451294,0.0571075864136219,0.16380995512008667,0.7933676242828369,0.3081991672515869,0.988120436668396,0.19615085131645504,0.2722337462478737,2.3322699069976807,0.6549394726753235,0.3737979789250913,0.482,0.6475055813789368,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.04856952652335167,0.1663392335176468
Saudi Arabia,2018,6.356393337249756,10.797971725463867,0.8678483963012695,66.30000305175781,0.8549215197563171,-0.2095635086297989,-1.553447499871322,0.7644054889678955,0.2883799076080322,0.3694930466603813,-2.193741139667322,-0.5067018463802321,2.324450969696045,0.3656871020793915,0.3737979789250913,0.3854377083728868,0.47208425402641296,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.5053262114524841,0.2643360556709388,0.23749304511730077
Senegal,2018,4.7693772315979,7.850693702697754,0.7393547892570496,59.599998474121094,0.6292234659194946,-0.0616280660033226,0.8047794699668884,0.7138941287994385,0.24707472324371338,0.5889279246330261,0.4140905086116015,-0.18723010529475376,1.9640820026397705,0.4118109941482544,0.3737979789250913,0.4023333333333334,0.39389678835868835,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Serbia,2018,5.936493396759033,9.584803581237793,0.8529453277587891,68.19999694824219,0.7398918271064758,-0.09851144999265671,0.8637235760688782,0.5589408278465271,0.2962958514690399,0.4761449992656708,0.20595912472869654,0.032520482607913875,2.2460885047912598,0.37835273146629333,0.3737979789250913,0.3854377083728868,0.3562028706073761,-0.8180999755859439,0.3904802825450897,0.28392481539737097,0.28437501192092896,0.18333333730697632,0.2643360556709388,0.23749304511730077
Sierra Leone,2018,4.305683135986328,7.2661662101745605,0.6496383547782898,50.79999923706055,0.7164844870567322,0.10158070176839828,0.8557332158088684,0.551628053188324,0.4662666618824005,0.7797262072563171,0.14984339209494188,-0.7341183469389676,3.048084020614624,0.7079211473464966,0.3737979789250913,0.371,0.6907210946083069,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Singapore,2018,6.374564170837402,11.391345977783203,0.9028406739234924,76.80000305175781,0.9160782098770142,0.11919728235260867,0.0965629294514656,0.7870929837226868,0.10687077790498734,0.8924692869186401,0.5974243130412893,2.166082158046794,1.5770764350891113,0.24740144610404968,0.3737979789250913,0.3854377083728868,0.39978763461112976,1.3119561672210698,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.16669344902038574,0.2643360556709388,0.37390604615211487
Slovakia,2018,6.235110759735107,10.352235794067383,0.9223787188529968,68.9000015258789,0.7576340436935425,-0.17969246208667755,0.9099446535110474,0.7541052103042603,0.2531900405883789,0.32765862345695496,1.2949697780299145,-0.01759666999967291,1.7750695943832397,0.284689337015152,1.4656692913385831,0.26725000000000004,0.27458468079566956,0.1911082978153389,0.3904802825450897,0.23010753095149994,0.2575342357158661,0.26807041443474666,0.2643360556709388,0.23749304511730077
Slovenia,2018,6.249419212341309,10.39720344543457,0.9409711956977844,71.0999984741211,0.9420458674430847,-0.12239640951156616,0.8392525315284729,0.6439716219902039,0.2754848599433899,0.23927463591098785,0.6744017086412237,0.4772540376362431,1.9465738534927368,0.3114807605743408,0.44664995678478814,0.24950000000000003,0.3490040898323059,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.15292949974536896,0.26807041443474666,0.17589892446994781,0.1998123824596405
South Africa,2018,4.883922100067139,9.411724090576172,0.8413439989089966,56.5,0.7527313232421875,-0.05903366208076477,0.8411926031112671,0.8121665716171265,0.2827084958553314,0.524685800075531,-0.21090770834823291,-0.13776490161812607,2.712254762649536,0.5553435683250427,0.6100000000000149,0.6239999999999999,0.6857746839523315,0.1911082978153389,0.29030007123947144,0.2825872600078583,0.17572879791259766,0.11516275256872177,0.2643360556709388,0.23281152546405792
South Korea,2018,5.840231418609619,10.511577606201172,0.7977238297462463,73.5999984741211,0.6001616716384888,-0.09396584331989288,0.7968258857727051,0.6612085700035095,0.21714572608470917,0.38908401131629944,0.9188274731529025,0.4079860344681674,2.0438473224639893,0.34995999932289124,0.37800000000000383,0.319,0.39859095215797424,0.1911082978153389,0.38017427921295166,0.34174126386642456,0.3026421070098877,0.273333340883255,0.28249746561050415,0.26592326164245605
Spain,2018,6.513370990753174,10.465594291687012,0.910314679145813,74.4000015258789,0.7222506999969482,-0.07935059815645218,0.7765044569969177,0.6591880321502686,0.3571908473968506,0.28519561886787415,0.08027521568886309,0.6570226104000851,1.6670770645141602,0.25594690442085266,0.6047454925949827,0.3453846153846154,0.35914361476898193,0.1911082978153389,0.3904802825450897,0.29238295555114746,0.2866726517677307,0.3269098401069641,0.19837963581085205,0.1907789558172226
Sri Lanka,2018,4.400223255157471,9.40038776397705,0.8280653953552246,67.19999694824219,0.8526281714439392,0.08676241338253021,0.8580166697502136,0.831292986869812,0.30127936601638794,0.5761303901672363,-1.4959796780466994,-0.2988705174811414,2.3560802936553955,0.5354456305503845,0.6490000000000058,0.39339999999999997,0.40800178050994873,0.4673697352409487,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Swaziland,2018,4.211565017700195,8.946770668029785,0.7792697548866272,63.145965156825724,0.7099736928939819,-0.1799377202987671,0.692341148853302,0.8243547081947327,0.2523391544818878,0.6895487308502197,-0.1354347958240164,-0.005790174524892771,2.4260926246643066,0.5760548710823059,0.3737979789250913,0.523,0.732568085193634,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Sweden,2018,7.374792098999023,10.766932487487793,0.9306795597076416,72.5999984741211,0.9417246580123901,0.06957325339317322,0.2627965807914734,0.8226757049560547,0.16075542569160461,0.49439623951911926,0.9539459240339833,2.009007725072677,1.6015219688415527,0.2171616405248642,0.8450323567289133,0.27415384615384614,0.3815096914768219,0.5395101308822632,0.570789635181427,0.28392481539737097,0.565906822681427,0.6371845006942749,0.6797278523445129,0.6078272461891174
Switzerland,2018,7.508586883544922,10.975945472717285,0.9302909970283508,74.0999984741211,0.9264145493507385,0.09636896103620529,0.30125996470451355,0.7922259569168091,0.19152015447616577,0.8499794602394104,1.3263960675658466,1.7954130837479114,1.6396318674087524,0.2183675765991211,0.21149999999999902,0.3281,0.3207249939441681,0.1911082978153389,0.3904802825450897,0.26525548100471497,0.37847909331321716,0.26807041443474666,0.518936038017273,0.23749304511730077
Taiwan Province of China,2018,6.467004776000977,10.879914283752441,0.8964587450027466,71.43999481201172,0.7410327792167664,4.187525939607859,0.7359707355499268,0.8483985662460327,0.09269564598798752,0.31172293424606323,0.882719861903838,1.1651338187873936,1.69088613986969,0.26146355271339417,0.3737979789250913,0.3854377083728868,0.33017757534980774,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Tanzania,2018,3.44502329826355,7.928911209106445,0.675330400466919,57.5,0.8071421384811401,0.14175651967525482,0.611534059047699,0.7620893120765686,0.22100549936294556,0.9146484732627869,-0.46936495651121524,-0.8831286417164863,2.6656835079193115,0.7737780809402466,0.33425000000001087,0.38466666666666666,0.568629264831543,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.078125,0.2643360556709388,0.23749304511730077
Thailand,2018,6.011561870574951,9.73482894897461,0.8730524182319641,67.19999694824219,0.9048282504081726,0.25165021419525146,0.9065960049629211,0.843489408493042,0.19819021224975586,0.6053644418716431,-0.650670013712637,0.013419041142027549,2.1057426929473877,0.35028213262557983,-0.010763311576779871,0.3966923076923078,0.48240676522254944,0.8819312453269621,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.4150819778442383,0.32491251826286316
Togo,2018,4.022894859313965,7.287405490875244,0.5963538885116577,54.70000076293945,0.6119662523269653,-0.007062926422804594,0.8085377216339111,0.6084486246109009,0.44645437598228455,0.32322120666503906,-2.147655761999891,-1.1968550039578036,2.110910177230835,0.5247241854667664,0.3745999999999995,0.4376666666666667,0.44490379095077515,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Tunisia,2018,4.7411322593688965,9.304473876953125,0.7329535484313965,66.9000015258789,0.6496800780296326,-0.20324890315532684,0.8401166200637817,0.5917266011238098,0.36501428484916687,0.3494904637336731,-0.4120001210616184,0.26768941867810025,2.179978847503662,0.4598013162612915,0.3737979789250913,0.38099999999999995,0.43139129877090454,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.155186727643013
Turkey,2018,5.185689449310303,10.148917198181152,0.8470273017883301,66.80000305175781,0.5286290645599365,-0.1816537231206894,0.8048785328865051,0.4346542954444885,0.3507730960845947,0.5136770606040955,-0.06642963056740858,-0.010267748745149075,2.1461520195007324,0.4138604998588562,0.15249927750339726,0.40580000000000005,0.3626239597797394,0.1911082978153389,0.3904802825450897,0.09805825352668762,0.06466376036405563,0.1879868060350418,0.04855245351791382,0.11872544884681702
Turkmenistan,2018,4.620601654052734,9.74946403503418,0.9844889640808105,62.20000076293945,0.8577740788459778,0.23727980256080627,0.7689081185714903,0.6122102737426758,0.18902453780174255,0.3694930466603813,-1.0936348082773353,-1.1257389226569188,1.1984765529632568,0.25937673449516296,0.3737979789250913,0.3854377083728868,0.2710699737071991,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
